First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
TJ,Malone,A,7,Whipsnakes,10,33,19,18,17,1,14,62,0.2903225806451613,42,0.6774193548387096,2,0.5,2,1,15,1,11,314,237,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,11,7
Liam,Byrnes,D,21,Waterdogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Hudgins,LSM,11,Waterdogs,7,1,0,0,0,0,1,1,0,1,1,1,0,1,1,4,9,16,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander,Smith,SSDM,39,Outlaws,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,6,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Berg,A,14,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Aslanian,M,3,Chaos,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquez,White,SSDM,24,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ,Sillstrop,M,51,Chaos,10,8,5,5,5,0,3,22,0.22727272727272727,18,0.8181818181818182,0,0,0,0,9,2,3,141,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Jack,Kielty,D,40,Cannons,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,7,56,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Mark,Glicini,SSDM,16,Chaos,10,3,3,2,1,1,0,7,0.2857142857142857,5,0.7142857142857143,2,0.5,2,1,2,5,13,69,60,0.07692307692307693,1,12,13,0,0,0,0,0,3,2,0,0,0,0,0,1,1
Asher,Nolting,A,32,Cannons,10,36,10,10,10,0,26,37,0.2702702702702703,23,0.6216216216216216,0,0,0,0,22,2,11,292,233,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,4
Justin,Inacio,FO,45,Chaos,7,3,2,2,2,0,1,11,0.18181818181818182,5,0.45454545454545453,1,0,1,1,8,0,72,62,43,0.6094674556213018,103,65,169,0,0,0,0,0,2,1,0,0,0,0,0,2,0
Ray,Dearth,SSDM,9,Chaos,8,4,2,1,0,1,2,2,0.5,1,0.5,1,1,1,1,1,2,10,43,40,0,0,4,4,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0
Colin,Squires,LSM,39,Whipsnakes,10,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5,3,35,55,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Christian,Scarpello,SSDM,50,Waterdogs,5,3,3,3,3,0,0,3,1,3,1,0,0,0,0,3,0,6,26,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Kenny,Brower,D,29,Waterdogs,8,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,9,13,47,46,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
Brett,Makar,D,43,Atlas,9,3,3,2,1,1,0,8,0.25,3,0.375,4,0.25,2,0.5,2,8,21,76,66,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0
Ryan,Terefenko,SSDM,34,Outlaws,10,8,6,5,4,1,2,15,0.3333333333333333,10,0.6666666666666666,5,0.2,2,0.4,8,2,18,142,119,0,0,6,6,0,0,0,0,0,1,0.5,0,0,0,0,0,1,4
Dillon,Ward,G,37,Waterdogs,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,58,58,0,0,0,0,12.750171742615066,41,0.440860215053763,58,6,0,0,0,0,3,0,0,0,0
Michael,Manley,D,37,Outlaws,10,5,4,3,2,1,1,6,0.5,3,0.5,3,0.3333333333333333,1,0.3333333333333333,5,7,19,68,57,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,2
Trevor,Baptiste,FO,9,Atlas,10,5,4,4,4,0,1,14,0.2857142857142857,10,0.7142857142857143,0,0,0,0,7,5,87,112,91,0.5886792452830188,156,106,265,0,0,0,0,0,1,0.5,0,0,0,0,0,3,1
Zach,Goodrich,SSDM,14,Cannons,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,49,47,0,0,7,7,0,0,0,0,0,5,2.5,0,0,0,0,0,0,0
Jeff,Teat,A,7,Atlas,10,40,17,17,17,0,23,69,0.2463768115942029,42,0.6086956521739131,2,0,2,1,23,1,18,376,284,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9,8
Tom,Schreiber,M,26,Archers,8,15,6,6,6,0,9,34,0.17647058823529413,18,0.5294117647058824,3,0,1,0.3333333333333333,21,2,8,207,152,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3,3
Danny,Logan,SSDM,91,Atlas,9,2,1,1,1,0,1,3,0.3333333333333333,1,0.3333333333333333,1,0,0,0,3,2,12,61,55,0.16666666666666666,2,10,12,0,0,0,0,0,5,3,0,0,0,0,0,0,1
Justin,Anderson,M,21,Outlaws,10,10,9,9,9,0,1,27,0.3333333333333333,14,0.5185185185185185,3,0,0,0,9,3,15,148,112,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,7
Jarrod,Neumann,D,88,Chaos,10,4,4,2,0,2,0,6,0.3333333333333333,4,0.6666666666666666,6,0.3333333333333333,4,0.6666666666666666,5,2,13,70,59,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
Jesse,Bernhardt,D,36,Outlaws,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,6,13,67,64,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Blaze,Riorden,G,0,Chaos,10,0,0,0,0,0,0,4,0,3,0.75,4,0,3,0.75,5,6,17,177,168,0,0,0,0,12.609819121447028,149,0.573076923076923,122,11,0,0,0,0,7,0,0,0,0
Ryder,Garnsey,A,50,Redwoods,10,22,14,14,14,0,8,48,0.2916666666666667,35,0.7291666666666666,5,0,1,0.2,18,2,22,325,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
Kieran,McArdle,A,6,Waterdogs,10,31,19,19,19,0,12,52,0.36538461538461536,40,0.7692307692307693,0,0,0,0,23,0,12,284,209,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,6,13
TD,Ierlan,FO,6,Redwoods,10,6,3,3,3,0,3,12,0.25,8,0.6666666666666666,0,0,0,0,5,2,74,76,59,0.6048387096774194,150,97,248,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Eric,Law,A,15,Outlaws,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikie,Schlosser,M,59,Waterdogs,3,2,2,2,2,0,0,6,0.3333333333333333,5,0.8333333333333334,1,0,0,0,2,0,1,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Eli,Gobrecht,D,25,Waterdogs,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,15,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Connor,Kelly,M,40,Waterdogs,10,17,13,10,7,3,4,61,0.16393442622950818,25,0.4098360655737705,17,0.17647058823529413,6,0.35294117647058826,11,2,8,224,152,0,0,0,0,0,0,0,0,0,1,0.5,0,7,0,0,0,6,4
Ben,Randall,D,44,Waterdogs,10,1,1,1,1,0,0,5,0.2,4,0.8,2,0,1,0.5,6,13,21,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matt,Whitcher,SSDM,33,Waterdogs,9,1,1,1,1,0,0,6,0.16666666666666666,4,0.6666666666666666,2,0,1,0.5,2,5,11,62,54,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1
Colin,Heacock,M,10,Whipsnakes,8,9,8,8,8,0,1,27,0.2962962962962963,17,0.6296296296296297,3,0,0,0,4,1,1,98,67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
Ryland,Rees,LSM,17,Redwoods,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,2,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg,Weyl,D,57,Outlaws,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim,Muller,D,14,Whipsnakes,10,0,0,0,0,0,0,2,0,1,0.5,0,0,0,0,0,3,18,70,68,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Matt,DeLuca,G,1,Waterdogs,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,71,0,0,0,0,12.545454545454547,71,0.541984732824428,69,9,0,0,0,0,3,0,0,0,0
Michael,Sowers,A,22,Waterdogs,10,41,18,18,18,0,23,65,0.27692307692307694,50,0.7692307692307693,1,0,1,1,25,0,8,325,235,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,4
Zach,Currier,M,77,Waterdogs,10,11,8,8,8,0,3,30,0.26666666666666666,20,0.6666666666666666,1,0,1,1,11,3,38,197,156,0.1,1,9,10,0,0,0,0,0,2,2,0,0,0,0,0,5,3
Brad,Smith,M,27,Whipsnakes,10,15,14,10,6,4,1,46,0.21739130434782608,24,0.5217391304347826,15,0.26666666666666666,11,0.7333333333333333,14,1,10,258,198,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,0,6,4
Jared,Bernhardt,M,10,Outlaws,9,22,18,18,18,0,4,53,0.33962264150943394,33,0.6226415094339622,0,0,0,0,17,0,8,236,166,0,0,0,0,0,0,0,0,0,3,1.5,3,5,0,0,0,14,4
Romar,Dennis,M,5,Redwoods,8,10,9,5,1,4,1,42,0.11904761904761904,21,0.5,25,0.16,13,0.52,1,1,4,162,119,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,2
Rob,Pannell,A,3,Whipsnakes,8,20,7,7,7,0,13,42,0.16666666666666666,27,0.6428571428571429,0,0,0,0,19,2,10,271,210,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,6,1
Joseph,Nardella,FO,91,Whipsnakes,10,2,2,2,2,0,0,5,0.4,3,0.6,0,0,0,0,5,4,58,83,73,0.5975103734439834,144,95,241,0,0,0,0,0,1,0.5,0,0,0,0,0,2,0
Jack,Rowlett,D,99,Chaos,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,68,65,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
Matthew,Dunn,D,33,Whipsnakes,10,1,1,1,1,0,0,5,0.2,4,0.8,3,0,3,1,6,5,11,83,72,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,2,1,0
Jared,Conners,LSM,28,Redwoods,10,4,2,1,0,1,2,8,0.125,3,0.375,7,0.14285714285714285,3,0.42857142857142855,5,6,25,76,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Charlie,Bertrand,M,41,Redwoods,7,8,5,5,5,0,3,26,0.19230769230769232,17,0.6538461538461539,2,0,1,0.5,6,0,5,113,81,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,4,1
Bryan,Costabile,M,26,Atlas,10,23,19,16,13,3,4,62,0.25806451612903225,38,0.6129032258064516,17,0.17647058823529413,8,0.47058823529411764,21,4,12,277,194,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,9,7
Jules,Heningburg,M,16,Cannons,4,4,3,2,1,1,1,11,0.18181818181818182,4,0.36363636363636365,2,0.5,1,0.5,2,0,1,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adam,Ghitelman,G,8,Cannons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin,Kaut,G,14,Chaos,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8.029739776951672,5,0.625,3,0,0,0,0,0,0,0,0,0,0
Patrick,Resch,SSDM,34,Archers,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,25,22,0,0,1,1,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Tre,Leclaire,M,44,Archers,5,6,5,5,5,0,1,23,0.21739130434782608,16,0.6956521739130435,6,0,5,0.8333333333333334,8,0,5,101,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
Sergio,Perkovic,M,30,Chaos,7,7,6,5,4,1,1,31,0.16129032258064516,19,0.6129032258064516,10,0.1,7,0.7,6,0,1,121,84,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,4
Warren,Jeffrey,D,27,Archers,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,42,38,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
Grant,Ament,M,16,Archers,8,11,3,3,3,0,8,32,0.09375,14,0.4375,1,0,1,1,17,1,4,215,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Troy,Reh,LSM,10,Chaos,10,1,1,1,1,0,0,4,0.25,1,0.25,2,0,0,0,5,11,37,111,102,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,1,0
TJ,Comizio,SSDM,33,Cannons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graeme,Hossack,D,81,Archers,10,1,1,1,1,0,0,8,0.125,4,0.5,4,0,2,0.5,2,14,24,80,70,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
Ryan,Ambler,M,13,Archers,9,8,7,7,7,0,1,19,0.3684210526315789,11,0.5789473684210527,1,0,0,0,8,0,4,107,80,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5
Bryce,Young,D,41,Cannons,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,37,33,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Myles,Jones,M,8,Atlas,3,5,1,1,1,0,4,5,0.2,3,0.6,0,0,0,0,5,0,2,59,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Mac,O'Keefe,A,7,Archers,10,18,11,10,9,1,7,48,0.20833333333333334,35,0.7291666666666666,8,0.125,5,0.625,9,1,11,205,148,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,9
Ryan,Drenner,M,22,Cannons,10,20,18,18,18,0,2,39,0.46153846153846156,24,0.6153846153846154,2,0,2,1,5,2,4,212,168,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,10
Will,Manny,A,0,Cannons,5,10,7,7,7,0,3,23,0.30434782608695654,16,0.6956521739130435,0,0,0,0,5,2,4,94,66,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,1,6
Connor,Kirst,M,34,Cannons,10,10,8,7,6,1,2,29,0.2413793103448276,15,0.5172413793103449,7,0.14285714285714285,4,0.5714285714285714,14,1,12,109,66,0.36363636363636365,8,14,22,0,0,0,0,0,2,1.5,0,0,0,0,0,1,6
Cole,Williams,M,4,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Trainor,SSDM,43,Cannons,10,6,6,6,6,0,0,15,0.4,10,0.6666666666666666,2,0,0,0,3,4,14,88,70,0,0,0,0,0,0,0,0,0,3,3.5,0,0,0,0,1,4,2
Garrett,Epple,D,52,Cannons,10,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,12,14,74,71,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Dox,Aitken,M,6,Atlas,2,0,0,0,0,0,0,4,0,1,0.25,0,0,0,0,2,0,1,19,13,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Connor,Fields,A,5,Archers,10,20,14,14,14,0,6,47,0.2978723404255319,31,0.6595744680851063,0,0,0,0,16,3,15,254,191,0,0,0,0,0,0,0,0,0,1,0.5,2,3,0,0,0,4,10
Michael,Rexrode,D,22,Atlas,10,2,2,1,0,1,0,1,1,1,1,1,1,1,1,2,12,14,55,52,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0
Kyle,Jackson,M,47,Atlas,3,2,1,1,1,0,1,10,0.1,7,0.7,0,0,0,0,2,0,0,53,41,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1
Zach,Vigue,G,42,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike,Sisselberger,FO,99,Archers,5,2,1,1,1,0,1,5,0.2,3,0.6,1,0,1,1,3,0,22,19,11,0.3564356435643564,36,64,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Devon,McLane,A,,Archers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Moore,A,11,Archers,4,7,6,6,6,0,1,25,0.24,15,0.6,4,0,2,0.5,7,0,6,115,83,0,0,0,0,0,0,0,0,0,1,0.5,1,2,0,0,0,2,4
Bubba,Fairman,SSDM,2,Cannons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Cmiel,M,81,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat,Kavanagh,A,51,Outlaws,10,37,21,21,21,0,16,90,0.23333333333333334,60,0.6666666666666666,2,0,0,0,24,5,22,454,340,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,9,12
Shane,Knobloch,M,27,Chaos,4,11,7,6,5,1,4,22,0.2727272727272727,12,0.5454545454545454,1,1,1,1,4,0,4,84,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
Levi,Verch,LSM,60,Chaos,10,0,0,0,0,0,0,3,0,1,0.3333333333333333,2,0,0,0,5,4,20,51,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Matt,Brandau,M,41,Whipsnakes,10,25,22,22,22,0,3,58,0.3793103448275862,41,0.7068965517241379,1,0,0,0,11,2,16,241,172,0,0,0,0,0,0,0,0,0,1,0.5,2,2,0,0,0,10,12
Ross,Scott,M,15,Chaos,10,20,12,12,12,0,8,38,0.3157894736842105,25,0.6578947368421053,0,0,0,0,15,0,8,247,194,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,5
Max,Krevsky,SSDM,48,Atlas,8,2,0,0,0,0,2,5,0,3,0.6,0,0,0,0,7,2,6,63,51,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sam,King,A,9,Archers,10,24,14,13,12,1,10,39,0.3333333333333333,22,0.5641025641025641,2,0.5,2,1,20,3,9,223,164,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,8,5
Ryan,Aughavin,M,42,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Naso,FO,56,Archers,4,0,0,0,0,0,0,4,0,1,0.25,1,0,1,1,2,0,14,15,9,0.3333333333333333,30,59,90,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Jonathan,Donville,M,3,Outlaws,5,2,2,2,2,0,0,7,0.2857142857142857,5,0.7142857142857143,0,0,0,0,3,1,4,60,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CJ,Kirst,A,15,Waterdogs,4,13,9,9,9,0,4,27,0.3333333333333333,20,0.7407407407407407,0,0,0,0,3,1,4,102,72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,2
Brian,Tevlin,SSDM,12,Redwoods,10,4,2,2,2,0,2,13,0.15384615384615385,4,0.3076923076923077,3,0,1,0.3333333333333333,3,12,25,127,111,0.14285714285714285,1,6,7,0,0,0,0,0,3,2.5,0,0,0,0,0,1,1
Nick,Washuta,G,18,Archers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Woodward,LSM,77,Archers,10,8,6,3,0,3,2,11,0.2727272727272727,7,0.6363636363636364,10,0.3,6,0.6,4,6,23,73,58,0,0,0,0,0,0,0,0,0,4,2.5,0,0,0,0,0,1,2
Sam,Handley,M,26,Redwoods,4,5,4,3,2,1,1,18,0.16666666666666666,12,0.6666666666666666,7,0.14285714285714285,5,0.7142857142857143,4,0,3,80,58,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,2
Michael,Grace,LSM,20,Atlas,8,10,6,4,2,2,4,6,0.6666666666666666,5,0.8333333333333334,4,0.5,3,0.75,1,6,18,58,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
Cam,Wyers,D,20,Archers,8,3,2,2,2,0,1,3,0.6666666666666666,3,1,1,0,1,1,6,4,7,27,18,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,1
BJ,Farrare,SSDM,70,Redwoods,10,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,7,12,40,36,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Cole,Kastner,D,39,Redwoods,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Hayes,SSDM,23,Waterdogs,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,12,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Kavanagh,A,96,Redwoods,10,37,25,23,21,2,12,78,0.2948717948717949,51,0.6538461538461539,7,0.2857142857142857,7,1,12,4,23,405,315,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,11,12
Jake,Stevens,M,14,Atlas,10,9,9,9,9,0,0,33,0.2727272727272727,20,0.6060606060606061,1,0,0,0,16,1,10,116,67,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,8
Gavin,Adler,D,77,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,11,56,52,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Jack,McDonald,LSM,11,Whipsnakes,4,2,2,2,2,0,0,2,1,2,1,0,0,0,0,1,0,5,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Scott,Smith,D,18,Chaos,6,1,1,1,1,0,0,10,0.1,6,0.6,5,0,2,0.4,0,6,8,33,23,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0
Carter,Parlette,SSDM,21,Redwoods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett,Dobson,G,45,Archers,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,3,17,175,167,0,0,0,0,11.129756641019393,146,0.591093117408907,111,10,1,1,0,0,7,0,0,0,0
Owen,Hiltz,A,77,Chaos,7,27,16,16,16,0,11,46,0.34782608695652173,34,0.7391304347826086,2,0,2,1,15,3,9,209,148,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,9
Christopher,Davis,SSDM,25,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
